uuid,filename,SessionDuration_seconds,NumFlows,MaxBandwidth_Mbps,MeanBandwidth_Mbps,MinBandwidth_Mbps,StdBandwidth_Mbps,MaxPacingRate_Mbps,MeanPacingRate_Mbps,MinRTT_ms,MaxRTT_ms,MeanRTT_ms,StdRTT_ms,MaxCwnd_packets,MeanCwnd_packets,MaxRcvWindow_bytes,MeanRcvWindow_bytes,TotalBytesAcked_bytes,TotalBytesSent_bytes,TotalBytesReceived_bytes,TotalRetransmissions_count,LossRate_percent,MaxDeliveryRate_Mbps,MeanDeliveryRate_Mbps,TotalBusyTime_microseconds,MaxThroughput_Mbps,MeanThroughput_Mbps,MinThroughput_Mbps,StdThroughput_Mbps
ndt-virtual-rgrwr_1701649381_00000000008A8108,01_ndt7-download-20240101T052124.123223956Z.ndt-virtual-rgrwr_1701649381_00000000008A8108.json,10.364521,13,18.368888,7.991322,5.035987,4.581888765449848,28.1388,9.08681223076923,3.492,35.211,28.726076923076924,12.004692307692306,446,206.30769230769232,14200,14200.0,117127118,117635918,24360,0,0.0,6.817869,3.5845780000000005,64660000,36.93459216613675,17.735582031964064,13.694817571602895,7.114544262922164
ndt-virtual-rgrwr_1701649381_00000000008A6A3B,01_ndt7-download-20240101T052124.534822357Z.ndt-virtual-rgrwr_1701649381_00000000008A6A3B.json,11.449296,4,0.037072,0.01976075,0.0,0.015269604241351509,0.190661,0.190661,156.036,922.889,669.476,194.01049999999998,20,15.5,14000,14000.0,267748,363504,6938,0,3.391984682424402,0.031965,0.024801,15740000,0.1814556568229378,0.11846465727998161,0.06026765364013109,0.04357511770718206
ndt-virtual-rgrwr_1701649381_00000000008A6A43,01_ndt7-download-20240101T052125.449256087Z.ndt-virtual-rgrwr_1701649381_00000000008A6A43.json,5.201621,19,99.169688,60.06549842105264,3.306322,23.09408860418662,122.722489,58.9824545263158,7.859,51.144,26.162526315789474,0.1778421052631579,2296,944.3684210526316,14200,14200.0,1859777150,1883851450,40529,0,0.030603262268901296,53.674306,45.56618505263158,37304000,406.8254780306132,376.9726424517935,15.18072480450919,85.93127764429215
ndt-virtual-rgrwr_1701649381_00000000008A71F8,01_ndt7-download-20240101T052125.940374036Z.ndt-virtual-rgrwr_1701649381_00000000008A71F8.json,8.858861,44,51.954132,39.46797304545455,0.15455,15.286550123639108,148.477198,120.58925124999996,75.247,82.096,79.339,0.6223636363636363,8100,4142.659090909091,14200,14200.0,5304144123,5630506613,117069,4656,3.4972878381023933,51.954173,36.35949093181818,191476000,243.57599649886478,187.4985319799148,1.1102902714404126,79.30213194064852
ndt-virtual-rgrwr_1701649381_00000000008A810B,01_ndt7-download-20240101T052126.009591870Z.ndt-virtual-rgrwr_1701649381_00000000008A810B.json,10.019277,38,55.17232,38.555318894736835,0.714121,14.224663061531906,157.674303,105.62052578947369,39.0,131.869,65.21405263157895,2.908,5013,3117.815789473684,14000,14000.0,5682743566,6294647597,84313,3981,8.124696198143656,55.172376,36.33475505263158,213620000,232.00330212315,203.61057924014656,3.8741677293670578,44.61702789226425
ndt-virtual-rgrwr_1701649381_00000000008A71F6,01_ndt7-download-20240101T052126.051970207Z.ndt-virtual-rgrwr_1701649381_00000000008A71F6.json,10.278507,39,73.018226,38.343682615384616,0.089821,17.5606631784256,167.214451,42.0873052051282,24.43,78.448,45.45805128205129,9.162256410256411,4686,2418.4358974358975,14000,14000.0,3869653960,3910670178,103747,0,0.0,65.555164,21.61482961538461,187336000,225.48425372708252,160.48380703382452,0.4827342973484241,55.203293207423165
ndt-virtual-rgrwr_1701649381_00000000008A5A81,01_ndt7-download-20240101T052126.223283443Z.ndt-virtual-rgrwr_1701649381_00000000008A5A81.json,10.329292,25,5.391906,3.2364259200000003,0.0,1.6832799414664912,5.337987,3.6986729199999995,71.877,91.971,82.30704,3.3051600000000003,680,361.76,14200,14200.0,327668182,408349562,54379,683,16.495451512202187,4.546208,2.85710508,109428000,26.927624225083836,17.468498047704635,0.6912032997541049,10.463704552211656
ndt-virtual-rgrwr_1701649381_00000000008A5A83,01_ndt7-download-20240101T052126.347620595Z.ndt-virtual-rgrwr_1701649381_00000000008A5A83.json,4.038739,7,0.559883,0.411248,0.138736,0.15872275492370788,1.423332,0.7173771428571428,57.874,312.538,163.878,18.98214285714286,96,66.0,14000,14000.0,3239726,3698730,13351,0,0.0,0.49306,0.34015771428571423,11840000,2.6984965817241506,1.9448918329219114,1.0246377474059514,0.5573071805533317
ndt-virtual-rgrwr_1701649381_00000000008A5A87,01_ndt7-download-20240101T052126.815468432Z.ndt-virtual-rgrwr_1701649381_00000000008A5A87.json,2.108688,5,5.722576,3.5786766,0.289177,2.1606124668145,14.510977,6.2138346,34.697,148.954,78.3112,12.6108,498,316.0,14000,14000.0,12887030,14335002,8611,0,0.0,3.744635,1.9911034,4368000,26.59885861468427,17.266597685564413,2.7174061574773805,10.392930954124378
ndt-virtual-rgrwr_1701649381_00000000008A4B06,01_ndt7-download-20240101T052127.275165696Z.ndt-virtual-rgrwr_1701649381_00000000008A4B06.json,10.15907,29,28.475608,10.694889103448274,0.0,6.365752419672729,28.190852,10.633309931034479,16.0,82.196,21.190896551724137,1.5955172413793104,948,269.13793103448273,14200,14200.0,1135751422,1349643298,70100,1071,14.989565339211575,21.39938,8.694575448275861,146500000,65.59523713392572,54.56049360882207,0.38701328047164674,16.77620607517305
ndt-virtual-rgrwr_1701649381_00000000008A2BDF,01_ndt7-download-20240101T052127.285468510Z.ndt-virtual-rgrwr_1701649381_00000000008A2BDF.json,11.496731,19,2.038878,1.383134105263158,0.572095,0.386604702135874,2.018489,1.4262835789473682,37.981,280.214,114.55,8.562052631578947,180,132.31578947368422,14000,14000.0,77975230,82007958,38906,0,1.9647946849255775,1.51836,1.032670105263158,100652000,7.944093542666607,5.449554397368779,2.986869447101473,1.5397615391286448
ndt-virtual-rgrwr_1701649381_00000000008A5A7F,01_ndt7-download-20240101T052127.552983891Z.ndt-virtual-rgrwr_1701649381_00000000008A5A7F.json,11.148728,10,0.483062,0.33025479999999996,0.0,0.14199328253533686,0.601519,0.3928371,96.511,164.076,114.33189999999999,5.5807,106,68.3,14200,14200.0,8856384,11749604,18379,47,17.67548931861874,0.460442,0.2586233,32824000,2.4054987779611627,1.6897722766180707,0.5823892177622528,0.6572087875645006
ndt-virtual-rgrwr_1701649381_00000000008A810C,01_ndt7-download-20240101T052127.720002657Z.ndt-virtual-rgrwr_1701649381_00000000008A810C.json,10.032144,26,7.749481,7.222551923076923,6.063209,0.40339048135750594,17.327752,8.051188923076923,15.397,110.859,41.65976923076923,3.0411538461538465,714,659.7307692307693,14200,14200.0,745776644,754815876,58236,0,0.028726475806134213,7.356258,5.936021923076924,127012000,48.48971437469188,44.82311203665767,29.214394054300016,5.149119987314386
ndt-virtual-rgrwr_1701649381_00000000008A71F7,01_ndt7-download-20240101T052127.987855624Z.ndt-virtual-rgrwr_1701649381_00000000008A71F7.json,10.262493,23,9.226933,4.284323608695651,0.0,1.7320852982823853,26.369205,5.199992217391304,43.599,137.987,86.07952173913044,1.437695652173913,644,337.17391304347825,14000,14000.0,449630378,502536262,48290,488,8.735278888192948,3.913671,3.5869426086956513,120608000,30.470806623725963,27.44457257310768,1.058189170972815,7.186182550403071
ndt-virtual-rgrwr_1701649381_00000000008A71F9,01_ndt7-download-20240101T052128.917343822Z.ndt-virtual-rgrwr_1701649381_00000000008A71F9.json,10.164108,15,6.455215,3.818925466666667,1.137916,1.463049713374127,7.393321,4.249518933333333,27.057,124.634,64.53439999999999,6.248000000000001,440,233.66666666666666,14200,14200.0,122871702,145415190,30231,198,12.148783081052262,4.524347,2.5825385333333335,75660000,15.291718243972316,12.15885105433255,7.925099780912226,2.064634603734041
ndt-virtual-rgrwr_1701649381_00000000008A2BE2,01_ndt7-download-20240101T052129.441889129Z.ndt-virtual-rgrwr_1701649381_00000000008A2BE2.json,10.823611,13,0.962933,0.847271,0.404995,0.1549724941266874,1.853319,1.0086748461538462,28.018,390.842,161.72592307692307,18.753461538461536,112,91.53846153846153,14200,14200.0,27287978,28734738,40321,1,0.49911713132724583,0.919974,0.5470485384615384,51524000,4.544741926795281,3.86450001653768,2.3004092151775297,0.6933021694924786
ndt-virtual-rgrwr_1701649381_00000000008A6A42,01_ndt7-download-20240101T052130.136501375Z.ndt-virtual-rgrwr_1701649381_00000000008A6A42.json,10.578218,26,4.258552,2.416253615384615,1.310707,1.1873472873207114,5.269958,2.708465115384615,41.469,260.074,119.98457692307694,8.003961538461539,610,286.2307692307692,14000,14000.0,203561292,210041220,58806,0,0.0049057037471025924,3.921968,1.791036576923077,138472000,15.692420582933314,10.230279602597664,5.488914636845326,2.9639809264533414
ndt-virtual-rgrwr_1701649381_00000000008A1F9E,01_ndt7-download-20240101T052130.632860606Z.ndt-virtual-rgrwr_1701649381_00000000008A1F9E.json,10.019693,36,44.19525,36.46770138888889,27.027998,5.050878530828553,126.303465,48.65534316666666,39.344,181.896,99.89669444444445,8.418083333333334,4211,3053.1944444444443,14000,14000.0,4605574113,4698691145,90746,6,0.0026041294527350766,41.860142,26.19708291666667,182028000,215.38842357147172,194.8915596264293,56.5851397672959,33.584843999494396
ndt-virtual-rgrwr_1701649381_00000000008A1F9F,01_ndt7-download-20240101T052131.059037027Z.ndt-virtual-rgrwr_1701649381_00000000008A1F9F.json,10.133224,38,33.973614,27.7852965,0.0,11.750933242847786,97.091547,79.41868428947369,86.04,204.415,122.88334210526315,8.843289473684212,6416,5264.421052631579,14000,14000.0,4051051467,4160428231,96703,0,0.0,33.973629,27.768828289473678,192436000,189.34494358087343,136.66141156040092,0.12508974870362985,68.26495934560636
ndt-virtual-rgrwr_1701649381_00000000008A1FA1,01_ndt7-download-20240101T052131.168556894Z.ndt-virtual-rgrwr_1701649381_00000000008A1FA1.json,8.314227,30,53.70953,46.60458340000002,19.488416,6.6768786737074155,109.884704,58.45018146666666,37.524,203.199,78.075,6.144266666666667,4498,3328.5333333333333,14000,14000.0,4103878381,4332795613,73234,792,3.3552600442037055,51.561585,34.81443113333333,147764000,249.991299039062,200.05428491481717,44.826202614054985,57.50851202134001
ndt-virtual-rgrwr_1701649381_00000000008A1FA0,01_ndt7-download-20240101T052131.570847760Z.ndt-virtual-rgrwr_1701649381_00000000008A1FA0.json,8.079154,5,0.102889,0.0734104,0.0,0.04055074117004521,0.294042,0.182614,45.202,505.843,338.84119999999996,199.0476,20,13.6,14000,14000.0,440824,522880,8263,0,0.5240208078335373,0.102951,0.054939800000000004,20656000,0.2559038973033003,0.20189427241655333,0.12428301432487078,0.045739324333302
ndt-virtual-rgrwr_1701649381_00000000008A6A40,01_ndt7-download-20240101T052131.844650076Z.ndt-virtual-rgrwr_1701649381_00000000008A6A40.json,11.348202,16,2.201478,1.7813376874999998,0.758149,0.34728770449670376,2.578545,1.7083344375,5.795,224.05,78.7884375,8.440000000000001,88,61.625,14000,14000.0,79202360,80443232,32441,0,0.074193935917443,1.812109,1.040075375,77964000,9.593344205055129,7.741515167207772,3.569431979702819,1.3137746416047327
ndt-virtual-rgrwr_1701649381_00000000008A3B78,01_ndt7-download-20240101T052131.929994793Z.ndt-virtual-rgrwr_1701649381_00000000008A3B78.json,8.3589,39,55.627579,44.28012933333333,0.058715,11.630820888453623,158.975365,66.44366158974358,32.027,145.858,55.8951794871795,5.963692307692307,4110,2638.74358974359,14000,14000.0,4941170426,5550584008,99539,4066,9.162423075968332,55.627647,33.993453384615385,174636000,244.71044515684738,198.86120790665836,1.0738510850262053,63.88799634499446
ndt-virtual-rgrwr_1701649381_00000000008A5A89,01_ndt7-download-20240101T052131.979223059Z.ndt-virtual-rgrwr_1701649381_00000000008A5A89.json,3.63376,7,7.808815,3.5821235714285717,0.293731,2.9003455909351734,22.316434,7.314217999999999,20.044,105.084,59.498714285714286,4.123142857142858,368,130.28571428571428,14200,14200.0,14742214,18501574,12871,112,12.031668224552137,6.226207,1.873295714285714,7056000,22.371949292624823,10.595606514321172,1.877972036244056,8.789744430400791
ndt-virtual-rgrwr_1701649381_00000000008A1FA2,01_ndt7-download-20240101T052134.792825386Z.ndt-virtual-rgrwr_1701649381_00000000008A1FA2.json,11.029956,11,0.456345,0.37434327272727264,0.141718,0.09052669465471186,0.58068,0.4106343636363636,55.47,162.14,127.63963636363637,12.671999999999999,76,58.27272727272727,14000,14000.0,14770652,16158652,20711,3,4.793122594632275,0.41655,0.32103381818181814,58904000,2.3142080240380345,1.8087004398523903,0.9224904701397713,0.44574170692757314
ndt-virtual-rgrwr_1701649381_00000000008A3B7A,01_ndt7-download-20240101T052135.783174672Z.ndt-virtual-rgrwr_1701649381_00000000008A3B7A.json,6.293471,1,1.824847,1.824847,1.824847,0.0,5.215143,5.215143,58.627,71.479,71.479,2.561,114,114.0,14000,14000.0,202578,472662,1637,13,3.48748154072043,1.82489,1.82489,536000,3.493431859040409,3.493431859040409,3.493431859040409,0.0
ndt-virtual-rgrwr_1701649381_00000000008A3B76,01_ndt7-download-20240101T052136.118044345Z.ndt-virtual-rgrwr_1701649381_00000000008A3B76.json,15.000392,28,44.620023,25.036341857142855,0.184326,8.26606515554699,65.063799,34.34026589285714,53.881,189.812,112.22274999999999,7.202892857142857,5156,2804.3571428571427,14000,14000.0,1838868181,1907993014,67135,3,0.011070900074060754,44.620074,20.742066785714286,116060000,153.94407630260497,113.00640243669038,1.3781835453058209,35.24252862684876
ndt-virtual-rgrwr_1701649381_00000000008A7206,01_ndt7-download-20240101T052136.636709437Z.ndt-virtual-rgrwr_1701649381_00000000008A7206.json,3.8148809999999997,14,22.893047,18.90761214285714,8.109144,3.5842923417227572,40.959473,21.307906285714278,19.991,69.101,50.96842857142857,3.3437857142857146,1268,990.7142857142857,14000,14000.0,386298388,460326398,27569,695,10.859094811243043,20.319248,14.234455428571431,27332000,121.06555423860468,102.13994497209039,23.472132603722358,29.83640527825404
ndt-virtual-rgrwr_1701649381_00000000008A5A85,01_ndt7-download-20240101T052137.146404205Z.ndt-virtual-rgrwr_1701649381_00000000008A5A85.json,12.457708,10,10.7844,3.918036,0.129241,3.538225342745625,8.626311,4.069365599999999,52.0,133.817,68.6372,5.304399999999999,836,296.4,14200,14200.0,87377508,122711268,19481,185,26.1804286791332,6.1065,2.1069100999999995,36780000,32.69754988007083,18.481252344848887,1.2821111278421924,9.539778577739858
ndt-virtual-rgrwr_1701649381_00000000008A8113,01_ndt7-download-20240101T052137.584389075Z.ndt-virtual-rgrwr_1701649381_00000000008A8113.json,5.300718,13,71.237597,71.23759700000002,71.237597,2.842170943040401e-14,203.586479,203.58647900000003,22.598,621.407,450.4384615384615,8.665923076923077,3408,3320.6153846153848,14200,14200.0,260588665,320233629,24546,438,3.6795510942418854,39.027593,13.46903576923077,34940000,118.37577621955818,66.3533702884302,55.57457654113327,16.113105383552924
ndt-virtual-rgrwr_1701649381_00000000008A5A86,01_ndt7-download-20240101T052137.767220960Z.ndt-virtual-rgrwr_1701649381_00000000008A5A86.json,15.000039,5,0.289535,0.22746539999999998,0.150306,0.05668943330321798,0.28664,0.22519080000000002,17.824,35.342,24.682399999999998,2.5854000000000004,18,16.8,14200,14200.0,4635058,7294770,8571,5,35.18663371154951,0.278156,0.20072840000000003,24816000,3.1377009174517325,1.9029449759758794,1.3327418623449854,0.6751429911013551
ndt-virtual-rgrwr_1701649381_00000000008A71FE,01_ndt7-download-20240101T052137.994201079Z.ndt-virtual-rgrwr_1701649381_00000000008A71FE.json,15.000282,13,4.921826,3.8908039230769234,0.60683,1.3546715653237453,5.449691,3.8495806153846153,29.903,292.197,130.32092307692307,21.33753846153846,528,365.3076923076923,14200,14200.0,96292982,101090796,24804,0,0.0,3.354868,2.2646102307692306,37032000,22.592105991241503,18.06086492649359,2.455453876091301,6.236380468492434
ndt-virtual-rgrwr_1701649381_00000000008A6A47,01_ndt7-download-20240101T052138.033427448Z.ndt-virtual-rgrwr_1701649381_00000000008A6A47.json,4.459795,17,96.817936,79.85771229411765,1.613107,28.60548889073492,276.691292,230.78954794117647,38.326,53.475,47.316529411764705,3.4376470588235297,8620,7141.941176470588,14000,14000.0,1810477251,1860707847,33471,0,0.0,96.818,79.35635617647058,33328000,496.0465313062999,378.0033989375726,5.907152721093674,143.7651877800314
ndt-virtual-rgrwr_1701649381_00000000008A4B0A,01_ndt7-download-20240101T052138.290064662Z.ndt-virtual-rgrwr_1701649381_00000000008A4B0A.json,8.483686,32,49.824889,38.75126275,5.792393,11.074257155583135,56.732386,37.367995,26.047,45.66,37.67190625,1.9876874999999998,2772,1812.8125,14000,14000.0,3707150847,4174903037,92262,2577,9.909083404659679,48.470826,30.40346215625,126936000,259.93676446609436,226.97223480863246,17.43782493299111,43.730418635287215
ndt-virtual-rgrwr_1701649381_00000000008A5A8D,01_ndt7-download-20240101T052138.293750953Z.ndt-virtual-rgrwr_1701649381_00000000008A5A8D.json,3.978935,12,4.751366,3.7156487499999997,0.0,1.555829714657591,13.516474,6.070405916666666,68.204,217.996,148.28958333333335,5.43725,804,560.0833333333334,14000,14000.0,54690036,62841032,22454,1,0.0020687120478861645,4.703817,3.3375800000000004,20756000,27.334490645662928,16.84580275437645,1.504191616766467,8.681005366345415
ndt-virtual-rgrwr_1701649381_00000000008A71FF,01_ndt7-download-20240101T052138.326371564Z.ndt-virtual-rgrwr_1701649381_00000000008A71FF.json,10.671885,24,5.029977,3.9510164166666666,1.545254,0.7055659471026855,7.559019,4.351345375,16.251,120.798,60.09366666666667,5.089875,490,309.5,14000,14000.0,382819184,391037532,53691,5,0.07383025320444177,4.14359,2.9150365,113472000,27.755331851430878,24.823587967492774,6.758274934587305,5.14662486861329
ndt-virtual-rgrwr_1701649381_00000000008A2BE4,01_ndt7-download-20240101T052139.288111159Z.ndt-virtual-rgrwr_1701649381_00000000008A2BE4.json,10.297766,29,10.408309,7.862257862068967,0.086594,2.518648324150034,22.91702,8.738627344827586,29.684,975.537,123.79403448275862,63.031034482758635,904,606.8965517241379,14000,14000.0,791932298,810443864,101961,0,0.01685372745323173,10.204287,6.19025548275862,310360000,52.50159533720966,34.53681786345778,0.31028684170587345,14.864035204855929
ndt-virtual-rgrwr_1701649381_00000000008A2BE5,01_ndt7-download-20240101T052139.331772990Z.ndt-virtual-rgrwr_1701649381_00000000008A2BE5.json,13.236608,15,2.493975,2.044717533333333,1.185647,0.48981453477493103,6.496858,2.322692533333333,27.727,405.237,189.00686666666667,12.479000000000001,238,185.33333333333334,14000,14000.0,56020382,58990510,30728,0,0.0,1.72067,1.0008893333333335,57100000,10.018989270355952,7.807392925255413,5.1576186179254195,1.0918103273833377
ndt-virtual-rgrwr_1701649381_00000000008A5A8A,01_ndt7-download-20240101T052139.897301126Z.ndt-virtual-rgrwr_1701649381_00000000008A5A8A.json,10.096897,19,5.281231,4.838854263157894,3.986074,0.32772009906495103,11.391608,5.235381947368421,32.413,150.47,101.26831578947369,3.7655789473684207,608,493.36842105263156,14000,14000.0,355480694,375510922,39144,267,2.2018842903323064,4.814907,3.7353208421052635,100380000,29.647951930150953,26.727661362764067,10.413250268278116,4.419012296322153
ndt-virtual-rgrwr_1701649381_00000000008A8111,01_ndt7-download-20240101T052139.938588542Z.ndt-virtual-rgrwr_1701649381_00000000008A8111.json,8.845577,29,37.54351,29.324607517241375,20.079521,5.85132826528369,98.510143,31.909896517241386,25.016,74.936,48.34710344827585,4.711068965517241,2852,1739.896551724138,14000,14000.0,3253780124,3560201373,84951,2168,7.141933766115651,30.565209,19.663436103448277,144476000,187.63186544893162,174.6299315269376,112.59392843715253,18.108628945611553
